"id","orginalWord","lemma","strong","alignmentsForOriginalWord","alignmentFrequency%","alignmentFreq","alignmentFreq-min","alignmentFreq-max","alignmentFreq-mean","alignmentFreq-stddev","alignmentFreq-total","alignmentFreq-meanNormalized","alignmentFreq-stddevNormalized","origWordsCount-min","origWordsCount-max","origWordsCount-mean","origWordsCount-stddev","origWordsCount-total","origWordsCount-meanNormalized","origWordsCount-stddevNormalized","origWordsBetween-min","origWordsBetween-max","origWordsBetween-mean","origWordsBetween-stddev","origWordsBetween-total","origWordsBetween-meanNormalized","origWordsBetween-stddevNormalized","targetWordsCount-min","targetWordsCount-max","targetWordsCount-mean","targetWordsCount-stddev","targetWordsCount-total","targetWordsCount-meanNormalized","targetWordsCount-stddevNormalized","targetWordsBetween-min","targetWordsBetween-max","targetWordsBetween-mean","targetWordsBetween-stddev","targetWordsBetween-total","targetWordsBetween-meanNormalized","targetWordsBetween-stddevNormalized"
"δεῖ","δεῖ","δέω","G12100",79,"{'δεῖ = must': 58.22784810126582, 'δεῖ = it is necessary': 6.329113924050633, 'δεῖ = It is necessary': 5.063291139240507, 'δεῖ = it is necessary for': 3.79746835443038, 'δεῖ = should': 3.79746835443038, 'δεῖ = we should': 2.5316455696202533, 'δεῖ = ought': 1.2658227848101267, 'ὃ δεῖ = they ought': 1.2658227848101267, 'δεῖ = you ought': 1.2658227848101267, 'δεῖ = one ought': 1.2658227848101267, 'δεῖ = there must': 1.2658227848101267, 'δεῖ = he must': 1.2658227848101267, 'δεῖ = he ought': 1.2658227848101267, 'ὅτι δεῖ = must': 1.2658227848101267, 'δεῖ = proper for you': 1.2658227848101267, 'δεῖ = be': 1.2658227848101267, 'δεῖ = ought to be': 1.2658227848101267, 'δεῖ = I must': 1.2658227848101267, 'δεῖ = it should': 1.2658227848101267, 'δεῖ = people must': 1.2658227848101267, 'δεῖ = is necessary': 1.2658227848101267, 'δεῖ = they should': 1.2658227848101267}","[46, 5, 4, 3, 3, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,46,3.590909090909091,9.32084219228894,79,0.045454545454545456,0.11798534420618915,1,2,1.0253164556962024,0.15708447653152988,81,0.012658227848101264,0.0019393145250806124,0,0,0.0,0.0,0,0.0,0.0,1,4,1.5569620253164558,0.8678043797976008,123,0.012658227848101266,0.007055320160956106,0,0,0.0,0.0,0,0,0
"ἐγέννησεν","ἐγέννησεν","γεννάω","G10800",42,"{'ἐγέννησεν = became the father': 92.85714285714286, 'ἐγέννησεν = he became the father of': 2.380952380952381, 'ἐγέννησεν = she gave birth to': 2.380952380952381, 'ἐγέννησεν = he became the father': 2.380952380952381}","[39, 1, 1, 1]",1,39,10.5,16.454482671904334,42,0.25,0.3917733969501032,1,1,1.0,0.0,42,0.023809523809523808,0.0,0,0,0.0,0.0,0,0.0,0.0,3,5,3.0952380952380953,0.3657688451366004,130,0.02380952380952381,0.0028136065010507727,0,0,0.0,0.0,0,0,0
"ἀδελφοί","ἀδελφοί","ἀδελφός","G00800",116,"{'ἀδελφοί = brothers': 86.20689655172413, 'ἀδελφοί = Brothers': 6.896551724137931, 'οἱ ἀδελφοί = brothers': 6.0344827586206895, 'ἀδελφοί = my brothers': 0.8620689655172413}","[100, 8, 7, 1]",1,100,29.0,41.07919181288746,116,0.25,0.35413096390420223,1,2,1.0603448275862069,0.2381246089126411,123,0.008620689655172414,0.0019359724301840605,0,0,0.0,0.0,0,0.0,0.0,1,2,1.0086206896551724,0.0924465973686518,117,0.008620689655172414,0.0007901418578517247,0,0,0.0,0.0,0,0,0
"λέγων","λέγων","λέγω","G30040",180,"{'λέγων = saying': 74.44444444444444, 'λέγων = He said': 5.0, 'λέγων = and said': 2.2222222222222223, 'λέγων = he spoke': 1.1111111111111112, 'λέγων = and saying': 1.1111111111111112, 'λέγων = claiming': 1.1111111111111112, 'καὶ λέγων = He said': 1.1111111111111112, 'λέγων = who says that': 1.1111111111111112, 'λέγων = who says': 1.1111111111111112, 'λέγων = to say': 1.1111111111111112, 'λέγων = After saying': 0.5555555555555556, 'ὁ λέγων = You who say that': 0.5555555555555556, 'λέγων = telling': 0.5555555555555556, 'λέγων = I was told': 0.5555555555555556, 'λέγων = and say': 0.5555555555555556, 'λέγων = It told': 0.5555555555555556, 'λέγων = he said': 0.5555555555555556, 'λέγων = Then he said': 0.5555555555555556, 'λέγων = When he said': 0.5555555555555556, 'λέγων = and': 0.5555555555555556, 'λέγων = and told': 0.5555555555555556, 'λέγων = He is saying': 0.5555555555555556, 'λέγων = He says': 0.5555555555555556, 'λέγων = He told': 0.5555555555555556, 'λέγων = He called out': 0.5555555555555556, 'λέγων = said': 0.5555555555555556, 'ὁ λέγων = who says': 0.5555555555555556, 'λέγων = He was saying': 0.5555555555555556, 'ὁ λέγων = who is saying': 0.5555555555555556}","[134, 9, 4, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,134,6.206896551724138,24.199429047617603,180,0.034482758620689655,0.13444127248676435,1,2,1.0277777777777777,0.164335549530545,185,0.005555555555555555,0.0008883002677326755,0,0,0.0,0.0,0,0.0,0.0,1,4,1.288888888888889,0.5820355934981684,232,0.005555555555555556,0.0025087741099058987,0,0,0.0,0.0,0,0,0
"λέγοντες","λέγοντες","λέγω","G30040",149,"{'λέγοντες = saying': 79.86577181208054, 'λέγοντες = They said': 5.369127516778524, 'λέγοντες = and say': 3.3557046979865772, 'λέγοντες = They will say': 1.342281879194631, 'λέγοντες = who say': 1.342281879194631, 'λέγοντες = and saying': 1.342281879194631, 'λέγοντες = say': 0.6711409395973155, 'λέγοντες = and promising': 0.6711409395973155, 'λέγοντες = were saying': 0.6711409395973155, 'λέγοντες = they said': 0.6711409395973155, 'λέγοντες = they say': 0.6711409395973155, 'λέγοντες = say that': 0.6711409395973155, 'οἱ λέγοντες = you who say': 0.6711409395973155, 'λέγοντες = and said': 0.6711409395973155, 'καὶ λέγοντες = They will say': 0.6711409395973155, 'λέγοντες = and told them': 0.6711409395973155, 'λέγοντες = and kept saying': 0.6711409395973155}","[119, 8, 5, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,119,8.764705882352942,27.6182578395156,149,0.05882352941176471,0.18535743516453435,1,2,1.0134228187919463,0.11507669932538425,151,0.006711409395973154,0.0007620973465257236,0,0,0.0,0.0,0,0.0,0.0,1,3,1.2348993288590604,0.5101554144692584,184,0.006711409395973154,0.0027725837742894493,0,0,0.0,0.0,0,0,0
"εἶπαν","εἶπαν","λέγω","G30040",72,"{'εἶπαν = said': 63.888888888888886, 'εἶπαν = they said': 15.277777777777779, 'εἶπαν = and said': 8.333333333333332, 'καὶ εἶπαν = They said': 2.7777777777777777, 'εἶπαν = replied': 1.3888888888888888, 'εἶπαν = They said': 1.3888888888888888, 'εἶπαν = saying': 1.3888888888888888, 'εἶπαν = they': 1.3888888888888888, 'εἶπαν = answered': 1.3888888888888888, 'εἶπαν = had said': 1.3888888888888888, 'εἶπαν = they spoke': 1.3888888888888888}","[46, 11, 6, 2, 1, 1, 1, 1, 1, 1, 1]",1,46,6.545454545454546,12.837187714984621,72,0.09090909090909091,0.17829427381923085,1,2,1.0277777777777777,0.16433554953054477,74,0.013888888888888888,0.002220750669331689,0,0,0.0,0.0,0,0.0,0.0,1,2,1.3055555555555556,0.4606423319938054,94,0.01388888888888889,0.004900450340359634,0,0,0.0,0.0,0,0,0
"εἶπεν","εἶπεν","λέγω","G30040",606,"{'εἶπεν = said': 47.02970297029702, 'εἶπεν = and said': 20.2970297029703, 'εἶπεν = he said': 18.976897689768975, 'εἶπεν = replied': 1.155115511551155, 'εἶπεν = he': 0.9900990099009901, 'εἶπεν = spoke': 0.825082508250825, 'εἶπεν = he spoke': 0.6600660066006601, 'καὶ εἶπεν = He said': 0.6600660066006601, 'εἶπεν = he had said': 0.49504950495049505, 'εἶπεν = and spoke': 0.49504950495049505, 'καὶ εἶπεν = said': 0.49504950495049505, 'εἶπεν = told': 0.49504950495049505, 'εἶπεν = he had spoken': 0.49504950495049505, 'εἶπεν = saying': 0.49504950495049505, 'εἶπεν = Jesus said': 0.49504950495049505, 'εἶπεν = had said': 0.33003300330033003, 'εἶπεν = He': 0.33003300330033003, 'εἶπεν = he told': 0.33003300330033003, 'εἶπεν = and he said': 0.16501650165016502, 'εἶπεν = he had told': 0.16501650165016502, 'εἶπεν = has said': 0.16501650165016502, 'εἶπεν = told them': 0.16501650165016502, 'εἶπεν = and commanded': 0.16501650165016502, 'εἶπεν = say': 0.16501650165016502, 'εἶπεν = and asked': 0.16501650165016502, 'εἶπεν = says': 0.16501650165016502, 'εἶπεν = But': 0.16501650165016502, 'εἶπεν = she said': 0.16501650165016502, 'εἶπεν = answered': 0.16501650165016502, 'εἶπεν = he was': 0.16501650165016502, 'εἶπεν = Jesus had said': 0.16501650165016502, 'εἶπεν = Jesus': 0.16501650165016502, 'εἶπεν = had told them': 0.16501650165016502, 'εἶπεν = he called': 0.16501650165016502, 'εἶπεν δέ = said': 0.16501650165016502, 'εἶπεν = and said to': 0.16501650165016502, 'εἶπεν = telling them': 0.16501650165016502, 'εἶπεν = He said': 0.16501650165016502, 'εἶπεν = had': 0.16501650165016502, 'εἶπεν = So he said': 0.16501650165016502, 'εἶπεν = he was speaking': 0.16501650165016502, 'εἶπεν = Have': 0.16501650165016502, 'εἶπεν = had spoken': 0.16501650165016502, 'εἶπεν = commanded': 0.16501650165016502, 'εἶπεν = to speak': 0.16501650165016502, 'εἶπεν = he told them': 0.16501650165016502, 'εἶπεν = who had said': 0.16501650165016502, 'εἶπεν = her': 0.16501650165016502}","[285, 123, 115, 7, 6, 5, 4, 4, 3, 3, 3, 3, 3, 3, 3, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,285,12.625,46.13730639804047,606,0.020833333333333332,0.07613416897366428,1,2,1.0132013201320131,0.11413608228244536,614,0.00165016501650165,0.00018588938482483292,0,0,0.0,0.0,0,0.0,0.0,1,3,1.49009900990099,0.5471808849823889,903,0.0016501650165016502,0.0006059588980978804,0,0,0.0,0.0,0,0,0
"λέγειν","λέγειν","λέγω","G30040",41,"{'λέγειν = to say': 39.02439024390244, 'λέγειν = to speak': 14.634146341463413, 'λέγειν = say': 9.75609756097561, 'λέγειν = to tell': 4.878048780487805, 'λέγειν = said': 4.878048780487805, 'τῷ λέγειν = calling this covenant': 2.4390243902439024, 'λέγειν = to explain': 2.4390243902439024, 'τοῦ λέγειν = should say': 2.4390243902439024, 'λέγειν = you say': 2.4390243902439024, 'τῷ λέγειν = was saying': 2.4390243902439024, 'λέγειν = to mention': 2.4390243902439024, 'λέγειν = I should': 2.4390243902439024, 'λέγειν = of saying': 2.4390243902439024, 'λέγειν = telling': 2.4390243902439024, 'λέγειν = to ask': 2.4390243902439024, 'λέγειν = call': 2.4390243902439024}","[16, 6, 4, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,16,2.5625,3.7243917288598953,41,0.0625,0.0908388226551194,1,2,1.0731707317073171,0.26041654273247106,44,0.024390243902439025,0.005918557789374342,0,0,0.0,0.0,0,0.0,0.0,1,3,1.829268292682927,0.4363059468292273,75,0.024390243902439025,0.0058174126243896946,0,0,0.0,0.0,0,0,0
"λέγω","λέγω","λέγω","G30040",225,"{'λέγω = I say': 66.22222222222223, 'λέγω = say': 5.777777777777778, 'λέγω = I tell': 4.888888888888889, 'λέγω = I': 2.666666666666667, 'λέγω = I am speaking': 2.2222222222222223, 'λέγω = tell': 2.2222222222222223, 'λέγω = I speak': 1.7777777777777777, 'λέγω = I am': 1.3333333333333335, 'λέγω = will': 1.3333333333333335, 'λέγω = I say that': 1.3333333333333335, 'λέγω = speak': 0.8888888888888888, 'λέγω = I am saying': 0.8888888888888888, 'λέγω = saying': 0.8888888888888888, 'λέγω δὲ = I say': 0.8888888888888888, 'λέγω = I mean': 0.8888888888888888, 'καὶ λέγω = I say': 0.4444444444444444, 'λέγω = I am telling you': 0.4444444444444444, 'λέγω = I say this': 0.4444444444444444, 'λέγω = say this': 0.4444444444444444, 'λέγω = speaking': 0.4444444444444444, 'λέγω = you': 0.4444444444444444, 'ἵνα μὴ λέγω σοι = not to mention': 0.4444444444444444, 'λέγω = this': 0.4444444444444444, 'λέγω = that': 0.4444444444444444, 'λέγω = can I say': 0.4444444444444444, 'λέγω = I ask': 0.4444444444444444, 'λέγω = do I call': 0.4444444444444444, 'λέγω = am speaking': 0.4444444444444444}","[149, 13, 11, 6, 5, 5, 4, 3, 3, 3, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,149,8.035714285714286,27.284849462734474,225,0.03571428571428572,0.12126599761215322,1,4,1.0266666666666666,0.2293953404544704,231,0.0044444444444444444,0.0009930534218808233,0,0,0.0,0.0,0,0.0,0.0,1,4,1.9155555555555555,0.4779379576451578,431,0.0044444444444444444,0.001108904774118695,0,0,0.0,0.0,0,0,0
"λέγει","λέγει","λέγω","G30040",349,"{'λέγει = said': 34.097421203438394, 'λέγει = says': 14.899713467048711, 'λέγει = he said': 10.315186246418339, 'λέγει = and said': 6.59025787965616, 'λέγει = he says': 3.4383954154727796, 'λέγει = He said': 3.151862464183381, 'καὶ λέγει = He said': 2.865329512893983, 'λέγει = Jesus said': 2.5787965616045847, 'λέγει = is saying': 2.005730659025788, 'λέγει = say': 1.7191977077363898, 'λέγει = it says': 1.4326647564469914, 'λέγει = he': 1.146131805157593, 'καὶ λέγει = Jesus said': 1.146131805157593, 'λέγει = He': 0.8595988538681949, 'λέγει = does': 0.8595988538681949, 'λέγει = saying': 0.8595988538681949, 'λέγει = he was speaking': 0.8595988538681949, 'καὶ λέγει = said': 0.8595988538681949, 'λέγει = She said': 0.8595988538681949, 'λέγει = replied': 0.5730659025787965, 'λέγει = the angel said': 0.5730659025787965, 'λέγει = he is speaking': 0.5730659025787965, 'λέγει = Peter said': 0.5730659025787965, 'καὶ λέγει = Pilate said': 0.5730659025787965, 'λέγει = He says': 0.5730659025787965, 'καὶ λέγει = he said': 0.28653295128939826, 'λέγει = she says': 0.28653295128939826, 'λέγει = pronounces': 0.28653295128939826, 'λέγει = will': 0.28653295128939826, 'λέγει = she said': 0.28653295128939826, 'λέγει = The man said': 0.28653295128939826, 'καὶ λέγει = The king said': 0.28653295128939826, 'λέγει = He replied': 0.28653295128939826, 'λέγει = and Peter said': 0.28653295128939826, 'λέγει = the scripture says': 0.28653295128939826, 'λέγει = he calls': 0.28653295128939826, 'λέγει = told': 0.28653295128939826, 'λέγει = is he speaking': 0.28653295128939826, 'λέγει = he told': 0.28653295128939826, 'λέγει = does he': 0.28653295128939826, 'καὶ λέγει = He answered': 0.28653295128939826, 'λέγει = is': 0.28653295128939826, 'λέγει = does it say': 0.28653295128939826, 'λέγει = so she said': 0.28653295128939826, 'λέγει = and John said': 0.28653295128939826, 'λέγει = calls': 0.28653295128939826}","[119, 52, 36, 23, 12, 11, 10, 9, 7, 6, 5, 4, 4, 3, 3, 3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,119,7.586956521739131,19.070323048444216,349,0.021739130434782608,0.05464275945112954,1,2,1.0630372492836677,0.24302994565776717,371,0.002865329512893983,0.0006550672389697146,0,0,0.0,0.0,0,0.0,0.0,1,3,1.4699140401146131,0.5788391144390609,513,0.0028653295128939827,0.0011283413536823765,0,0,0.0,0.0,0,0,0
