"id","orginalWord","lemma","strong","alignmentsForOriginalWord","alignmentFrequency%","alignmentFreq","alignmentFreq-min","alignmentFreq-max","alignmentFreq-mean","alignmentFreq-stddev","alignmentFreq-total","alignmentFreq-meanNormalized","alignmentFreq-stddevNormalized","origWordsCount-min","origWordsCount-max","origWordsCount-mean","origWordsCount-stddev","origWordsCount-total","origWordsCount-meanNormalized","origWordsCount-stddevNormalized","origWordsBetween-min","origWordsBetween-max","origWordsBetween-mean","origWordsBetween-stddev","origWordsBetween-total","origWordsBetween-meanNormalized","origWordsBetween-stddevNormalized","targetWordsCount-min","targetWordsCount-max","targetWordsCount-mean","targetWordsCount-stddev","targetWordsCount-total","targetWordsCount-meanNormalized","targetWordsCount-stddevNormalized","targetWordsBetween-min","targetWordsBetween-max","targetWordsBetween-mean","targetWordsBetween-stddev","targetWordsBetween-total","targetWordsBetween-meanNormalized","targetWordsBetween-stddevNormalized"
"Πνεύματος","Πνεύματος","πνεῦμα","G41510",4,"{'τοῦ Πνεύματος = Духа': 25.0, 'τοῦ Πνεύματος = Дух': 25.0, 'Πνεύματος = Духом': 25.0, 'τοῦ Πνεύματος = духа': 25.0}","[1, 1, 1, 1]",1,1,1.0,0.0,4,0.25,0.0,1,2,1.75,0.4330127018922193,7,0.25,0.06185895741317419,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,4,0.25,0.0,0,0,0.0,0.0,0,0,0
"Πνεῦμα","Πνεῦμα","πνεῦμα","G41510",2,"{'Πνεῦμα = Дух': 50.0, 'τὸ Πνεῦμα = Духа': 50.0}","[1, 1]",1,1,1.0,0.0,2,0.5,0.0,1,2,1.5,0.5,3,0.5,0.16666666666666666,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,2,0.5,0.0,0,0,0.0,0.0,0,0,0
"Σωτὴρ","Σωτὴρ","σωτήρ","G49900",1,"{'Σωτὴρ = Спаситель': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0,0
"Σωτῆρος","Σωτῆρος","σωτήρ","G49900",6,"{'τοῦ Σωτῆρος = Спасителя': 83.33333333333334, 'Σωτῆρος = Спасителя': 16.666666666666664}","[5, 1]",1,5,3.0,2.0,6,0.5,0.3333333333333333,1,2,1.8333333333333333,0.3726779962499649,11,0.16666666666666666,0.03387981784090591,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,6,0.16666666666666666,0.0,0,0,0.0,0.0,0,0,0
"Τίτῳ","Τίτῳ","Τίτος","G51030",1,"{'Τίτῳ = Титу': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0,0
"Τυχικόν","Τυχικόν","Τυχικός","G51900",1,"{'Τυχικόν = Тихика': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0,0
"Τυχικὸς","Τυχικὸς","Τυχικός","G51900",1,"{'Τυχικὸς = Тихик': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0,0
"Υἱοῦ","Υἱοῦ","υἱός","G52070",1,"{'τοῦ Υἱοῦ = Сына': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,2,2,2.0,0.0,2,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0,0
"Χριστοῦ","Χριστοῦ","χριστός","G55470",24,"{'Χριστοῦ = Христа': 62.5, 'τοῦ Χριστοῦ = Христа': 37.5}","[15, 9]",9,15,12.0,3.0,24,0.5,0.125,1,2,1.375,0.4841229182759271,33,0.041666666666666664,0.014670391462906877,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,24,0.041666666666666664,0.0,0,0,0.0,0.0,0,0,0
"Χριστόν","Χριστόν","χριστός","G55470",1,"{'τὸν Χριστόν = Христа': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,2,2,2.0,0.0,2,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0,0
"Χριστός","Χριστός","χριστός","G55470",2,"{'ὁ Χριστός = Христос': 50.0, 'Χριστός = Христос': 50.0}","[1, 1]",1,1,1.0,0.0,2,0.5,0.0,1,2,1.5,0.5,3,0.5,0.16666666666666666,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,2,0.5,0.0,0,0,0.0,0.0,0,0,0
"Χριστὸν","Χριστὸν","χριστός","G55470",3,"{'Χριστὸν = Христа': 33.33333333333333, 'Χριστὸν = Христу': 33.33333333333333, 'τὸν Χριστὸν = Христу': 33.33333333333333}","[1, 1, 1]",1,1,1.0,0.0,3,0.3333333333333333,0.0,1,2,1.3333333333333333,0.4714045207910317,4,0.3333333333333333,0.11785113019775792,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,3,0.3333333333333333,0.0,0,0,0.0,0.0,0,0,0
"Χριστὸς","Χριστὸς","χριστός","G55470",4,"{'ὁ Χριστὸς = Христос': 100.0}","[4]",4,4,4.0,0.0,4,1.0,0.0,2,2,2.0,0.0,8,0.25,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,4,0.25,0.0,0,0,0.0,0.0,0,0,0
"Χριστῷ","Χριστῷ","χριστός","G55470",16,"{'Χριστῷ = Христе': 62.5, 'τῷ Χριστῷ = Христе': 18.75, 'τῷ Χριστῷ = Христа': 12.5, 'τῷ Χριστῷ = Христу': 6.25}","[10, 3, 2, 1]",1,10,4.0,3.5355339059327378,16,0.25,0.2209708691207961,1,2,1.375,0.4841229182759271,22,0.0625,0.02200558719436032,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,16,0.0625,0.0,0,0,0.0,0.0,0,0,0
"αἰσχροῦ","αἰσχροῦ","αἰσχρός","G01500",1,"{'αἰσχροῦ = постыдной': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0,0
"αἰσχρόν","αἰσχρόν","αἰσχρός","G01500",1,"{'αἰσχρόν = постыдным': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0,0
"αἰτίαν","αἰτίαν","αἰτία","G01560",1,"{'αἰτίαν = причине': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0,0
"αἰτούμεθα","αἰτούμεθα","αἰτέω","G01540",1,"{'αἰτούμεθα = просим': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0,0
"αἰτοῦμαι","αἰτοῦμαι","αἰτέω","G01540",1,"{'αἰτοῦμαι = прошу': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0,0
"αἰχμαλωσίαν","αἰχμαλωσίαν","αἰχμαλωσία","G01610",1,"{'αἰχμαλωσίαν = плен': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0,0
"αἰωνίου","αἰωνίου","αἰώνιος","G01660",2,"{'αἰωνίου = вечной': 100.0}","[2]",2,2,2.0,0.0,2,1.0,0.0,1,1,1.0,0.0,2,0.5,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,2,0.5,0.0,0,0,0.0,0.0,0,0,0
"αἰωνίων","αἰωνίων","αἰώνιος","G01660",1,"{'αἰωνίων = вечных': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0,0
"αἰώνων","αἰώνων","αἰών","G01650",3,"{'τῶν αἰώνων = веков': 66.66666666666666, 'τῶν αἰώνων = в век': 33.33333333333333}","[2, 1]",1,2,1.5,0.5,3,0.5,0.16666666666666666,2,2,2.0,0.0,6,0.3333333333333333,0.0,0,0,0.0,0.0,0,0.0,0.0,1,2,1.3333333333333333,0.4714045207910317,4,0.3333333333333333,0.11785113019775792,0,0,0.0,0.0,0,0,0
"αἰῶνα","αἰῶνα","αἰών","G01650",1,"{'τὸν αἰῶνα = обыкновением': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,2,2,2.0,0.0,2,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0,0
"αἰῶνι","αἰῶνι","αἰών","G01650",2,"{'αἰῶνι = веке': 50.0, 'τῷ αἰῶνι = веке': 50.0}","[1, 1]",1,1,1.0,0.0,2,0.5,0.0,1,2,1.5,0.5,3,0.5,0.16666666666666666,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,2,0.5,0.0,0,0,0.0,0.0,0,0,0
"αἰῶνος","αἰῶνος","αἰών","G01650",1,"{'τοῦ αἰῶνος = из века': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,2,2,2.0,0.0,2,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,2,2,2.0,0.0,2,1.0,0.0,0,0,0.0,0.0,0,0,0
"αἰῶσιν","αἰῶσιν","αἰών","G01650",1,"{'τοῖς αἰῶσιν = веках': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,2,2,2.0,0.0,2,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0,0
"αἵματι","αἵματι","αἷμα","G01290",1,"{'ἐν τῷ αἵματι = кровью': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,3,3,3.0,0.0,3,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0,0
"αἵματος","αἵματος","αἷμα","G01290",1,"{'τοῦ αἵματος = крови': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,2,2,2.0,0.0,2,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0,0
"αἷμα","αἷμα","αἷμα","G01290",1,"{'αἷμα = крови': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0,0
"αὐτήν","αὐτήν","αὐτός","G08460",1,"{'αὐτήν = с ней': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,2,2,2.0,0.0,2,1.0,0.0,0,0,0.0,0.0,0,0,0
"αὐτούς","αὐτούς","αὐτός","G08460",1,"{'αὐτούς = ними': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0,0
"αὐτοὺς","αὐτοὺς","αὐτός","G08460",2,"{'αὐτοὺς = их': 50.0, 'αὐτοὺς = им': 50.0}","[1, 1]",1,1,1.0,0.0,2,0.5,0.0,1,1,1.0,0.0,2,0.5,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,2,0.5,0.0,0,0,0.0,0.0,0,0,0
"αὐτοῖς","αὐτοῖς","αὐτός","G08460",3,"{'αὐτοῖς = них': 66.66666666666666, 'αὐτοῖς = у них': 33.33333333333333}","[2, 1]",1,2,1.5,0.5,3,0.5,0.16666666666666666,1,1,1.0,0.0,3,0.3333333333333333,0.0,0,0,0.0,0.0,0,0.0,0.0,1,2,1.3333333333333333,0.4714045207910317,4,0.3333333333333333,0.11785113019775792,0,0,0.0,0.0,0,0,0
"αὐτοῦ","αὐτοῦ","αὐτός","G08460",36,"{'αὐτοῦ = Его': 50.0, 'αὐτοῦ = Своей': 8.333333333333332, 'αὐτοῦ = Своего': 8.333333333333332, 'αὐτοῦ = Своей': 5.555555555555555, 'αὐτοῦ = Него': 2.7777777777777777, 'αὐτοῦ = Своё': 2.7777777777777777, 'αὐτοῦ = его': 2.7777777777777777, 'αὐτοῦ = Своему': 2.7777777777777777, 'αὐτοῦ = своему': 2.7777777777777777, 'αὐτοῦ = Свою': 2.7777777777777777, 'αὐτοῦ = Самого': 2.7777777777777777, 'αὐτοῦ = своей': 2.7777777777777777, 'αὐτοῦ = в Него': 2.7777777777777777, 'τὸ αὐτοῦ = Своей': 2.7777777777777777}","[18, 3, 3, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,18,2.5714285714285716,4.337778985911137,36,0.07142857142857144,0.12049386071975378,1,2,1.0277777777777777,0.16433554953054488,37,0.027777777777777776,0.004441501338663376,0,0,0.0,0.0,0,0.0,0.0,1,2,1.0277777777777777,0.16433554953054486,37,0.027777777777777776,0.004441501338663375,0,0,0.0,0.0,0,0,0
"αὐτόν","αὐτόν","αὐτός","G08460",1,"{'εἰς αὐτόν = Себе': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,2,2,2.0,0.0,2,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0,0
"αὐτός","αὐτός","αὐτός","G08460",1,"{'αὐτός = Он': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0,0
"αὐτὰ","αὐτὰ","αὐτός","G08460",2,"{'τὰ αὐτὰ = так же': 50.0, 'αὐτὰ = их': 50.0}","[1, 1]",1,1,1.0,0.0,2,0.5,0.0,1,2,1.5,0.5,3,0.5,0.16666666666666666,0,0,0.0,0.0,0,0.0,0.0,1,2,1.5,0.5,3,0.5,0.16666666666666666,0,0,0.0,0.0,0,0,0
"αὐτὴν","αὐτὴν","αὐτός","G08460",1,"{'αὐτὴν = её': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0,0
"αὐτὸ","αὐτὸ","αὐτός","G08460",2,"{'αὐτὸ = этого': 50.0, 'αὐτὸ = самого': 50.0}","[1, 1]",1,1,1.0,0.0,2,0.5,0.0,1,1,1.0,0.0,2,0.5,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,2,0.5,0.0,0,0,0.0,0.0,0,0,0
"αὐτὸν","αὐτὸν","αὐτός","G08460",5,"{'αὐτὸν = Его': 40.0, 'αὐτὸν = Него': 20.0, 'αὐτὸν = о': 20.0, 'αὐτὸν = Нём': 20.0}","[2, 1, 1, 1]",1,2,1.25,0.4330127018922193,5,0.25,0.08660254037844388,1,1,1.0,0.0,5,0.2,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,5,0.2,0.0,0,0,0.0,0.0,0,0,0
"αὐτὸς","αὐτὸς","αὐτός","G08460",5,"{'αὐτὸς = Он': 60.0, 'αὐτὸς = сам': 20.0, 'αὐτὸς = её': 20.0}","[3, 1, 1]",1,3,1.6666666666666667,0.9428090415820634,5,0.33333333333333337,0.18856180831641267,1,1,1.0,0.0,5,0.2,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,5,0.2,0.0,0,0,0.0,0.0,0,0,0
"αὐτῆς","αὐτῆς","αὐτός","G08460",2,"{'αὐτῆς = неё': 50.0, 'ὑπὸ αὐτῆς = самой': 50.0}","[1, 1]",1,1,1.0,0.0,2,0.5,0.0,1,2,1.5,0.5,3,0.5,0.16666666666666666,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,2,0.5,0.0,0,0,0.0,0.0,0,0,0
"αὐτῶν","αὐτῶν","αὐτός","G08460",9,"{'αὐτῶν = их': 44.44444444444444, 'αὐτῶν = у них': 22.22222222222222, 'αὐτῶν = своего': 11.11111111111111, 'ὑπ’ αὐτῶν = ими': 11.11111111111111, 'αὐτῶν = них': 11.11111111111111}","[4, 2, 1, 1, 1]",1,4,1.8,1.1661903789690604,9,0.2,0.12957670877434002,1,2,1.1111111111111112,0.3142696805273545,10,0.11111111111111112,0.03142696805273545,0,0,0.0,0.0,0,0.0,0.0,1,2,1.2222222222222223,0.41573970964154905,11,0.11111111111111112,0.037794519058322644,0,0,0.0,0.0,0,0,0
"αὐτῷ","αὐτῷ","αὐτός","G08460",8,"{'αὐτῷ = Нём': 37.5, 'αὐτῷ = Ему': 12.5, 'αὐτῷ = Нём': 12.5, 'αὐτῷ = Него': 12.5, 'αὐτῷ = нём': 12.5, 'αὐτῷ = этом': 12.5}","[3, 1, 1, 1, 1, 1]",1,3,1.3333333333333333,0.74535599249993,8,0.16666666666666666,0.09316949906249125,1,1,1.0,0.0,8,0.125,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,8,0.125,0.0,0,0,0.0,0.0,0,0,0
"αὑτῷ","αὑτῷ","αὐτός","G08460",1,"{'αὑτῷ = Себе': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0,0
"βάπτισμα","βάπτισμα","βάπτισμα","G09080",1,"{'βάπτισμα = крещение': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0,0
"βασιλείᾳ","βασιλείᾳ","βασιλεία","G09320",1,"{'τῇ βασιλείᾳ = Царстве': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,2,2,2.0,0.0,2,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0,0
